Sentence #	Word	POS	Tag
	hotel	NOUN	B-asp
	simples	ADJ	I-asp
	,	PUNCT	O
	algo	PRON	O
	desgastado	VERB	O
	,	PUNCT	O
	com	ADP	O
	corredores	NOUN	O
	escuros	ADJ	O
	e	CCONJ	O
	banheiros	NOUN	B-asp
	simples	ADJ	O
	e	CCONJ	O
	mal	ADV	O
	conservados	VERB	O
	.	PUNCT	O
Sentence: 478	No	ADP	O
	entanto	NOUN	O
	,	PUNCT	O
	o	DET	O
	básico	NOUN	O
	está	AUX	O
	considerado	ADJ	O
	:	PUNCT	O
	os	DET	O
	quartos	NOUN	O
	são	AUX	O
	espaçosos	ADJ	O
	,	PUNCT	O
	há	VERB	O
	aquecimento	NOUN	B-asp
	,	PUNCT	O
	água	NOUN	O
	quante	ADV	O
	,	PUNCT	O
	e	CCONJ	O
	o	DET	O
	café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	é	AUX	O
	farto	ADJ	O
	e	CCONJ	O
	variado	ADJ	O
	.	PUNCT	O
Sentence: 479	O	DET	O
	atendimento	NOUN	B-asp
	foi	AUX	O
	gentil	ADJ	O
	e	CCONJ	O
	correto	ADJ	O
	.	PUNCT	O
Sentence: 480	A	DET	O
	localização	NOUN	B-asp
	é	AUX	O
	excelente	ADJ	O
	.	PUNCT	O
Sentence: 481	Jamais	ADV	O
	voltaria	VERB	O
	,	PUNCT	O
	embora	SCONJ	O
	tenha	VERB	O
	uma	DET	O
	boa	ADJ	O
	e	CCONJ	O
	reformada	VERB	O
	recepção	NOUN	B-asp
	,	PUNCT	O
	qdo	ADV	O
	entramos	VERB	O
	no	ADP	O
	apartamento	NOUN	B-asp
	a	DET	O
	história	NOUN	O
	muda	VERB	O
	,	PUNCT	O
	instalações	NOUN	B-asp
	precárias	ADJ	O
	,	PUNCT	O
	banheiro	NOUN	B-asp
	ruim	ADJ	O
	,	PUNCT	O
	velho	ADJ	O
	,	PUNCT	O
	a	DET	O
	porta	NOUN	O
	do	ADP	O
	Box	PROPN	O
	caindo	VERB	O
	expondo	VERB	O
	o	DET	O
	hospede	NOUN	O
	a	ADP	O
	riscos	NOUN	O
	,	PUNCT	O
	ar	NOUN	B-asp
	condicionado	ADJ	I-asp
	super	ADJ	O
	barulhento	ADJ	B-asp
	,	PUNCT	O
	quarto	ADJ	B-asp
	mofado	NOUN	O
	,	PUNCT	O
	um	DET	O
	horror	NOUN	O
	!	PUNCT	O
Sentence: 482	Se	SCONJ	O
	estão	AUX	O
	reformando	VERB	O
	eu	PRON	O
	não	ADV	O
	sei	VERB	O
	mas	CCONJ	O
	precisa	VERB	O
	urgente	ADV	O
	de	ADP	O
	reforma	NOUN	O
	!	PUNCT	O
Sentence: 483	Café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	com	ADP	O
	sucos	NOUN	O
	artificiais	ADJ	O
	para	SCONJ	O
	piorar	VERB	O
	a	DET	O
	situação	NOUN	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 484	Não	ADV	O
	recomendo	VERB	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 485	Acomodações	NOUN	O
	ruins	ADJ	O
	,	PUNCT	O
	com	ADP	O
	mal	ADJ	B-asp
	cheiro	NOUN	I-asp
	,	PUNCT	O
	e	CCONJ	O
	sujas	ADJ	B-asp
	.	PUNCT	O
Sentence: 486	Apesar	ADV	O
	do	DET	O
	bom	ADJ	O
	café	NOUN	O
	da	ADP	O
	manha	NOUN	O
	e	CCONJ	O
	dos	ADP	O
	bons	ADJ	O
	recepcionistas	NOUN	B-asp
	,	PUNCT	O
	as	DET	O
	camareiras	NOUN	B-asp
	sao	AUX	O
	ruins	ADJ	O
	também	ADV	O
	.	PUNCT	O
Sentence: 487	Além	ADV	O
	disso	PRON	O
	a	DET	O
	internet	PROPN	B-asp
	nao	ADV	O
	funcionava	VERB	O
	.	PUNCT	O
Sentence: 488	A	DET	O
	única	ADJ	O
	coisa	NOUN	O
	que	PRON	O
	ainda	ADV	O
	passa	VERB	O
	é	AUX	O
	o	DET	O
	café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	mediano	ADJ	O
	.	PUNCT	O
Sentence: 489	Os	DET	O
	quartos	NOUN	O
	são	AUX	O
	antigos	ADJ	O
	e	CCONJ	O
	pequenos	ADJ	O
	e	CCONJ	O
	o	DET	O
	banheiro	NOUN	B-asp
	é	VERB	O
	de	SCONJ	O
	fazer	VERB	O
	você	PRON	O
	rir	VERB	O
	..	PUNCT	O
Sentence: 490	pois	SCONJ	O
	no	ADP	O
	mesmo	ADJ	O
	espaço	NOUN	O
	que	PRON	O
	vc	PROPN	O
	toma	VERB	O
	banho	NOUN	O
	pode	VERB	O
	fazer	VERB	O
	as	DET	O
	necessidade	NOUN	O
	fisiológicas	NOUN	O
	simultaneas	ADJ	O
	.	PUNCT	O
Sentence: 491	Imagine	VERB	O
	a	DET	O
	cena	NOUN	O
	senta-se	VERB	O
	no	ADP	O
	vaso	NOUN	O
	sanitário	ADJ	O
	e	CCONJ	O
	abre	VERB	O
	o	DET	O
	chuveiro	NOUN	B-asp
	e	CCONJ	O
	está	AUX	O
	tudo	PRON	O
	certo	DET	O
	toma	VERB	O
	banho	NOUN	O
	sentado	VERB	O
	.	PUNCT	O
Sentence: 492	kkkk	ADJ	O
	Parece	VERB	O
	piada	NOUN	O
	mas	CCONJ	O
	é	AUX	O
	sério	ADJ	O
Sentence: 493	O	DET	O
	atendimento	NOUN	B-asp
	foi	AUX	O
	muito	ADV	O
	bom	ADJ	O
	,	PUNCT	O
	a	DET	O
	localização	NOUN	B-asp
	é	AUX	O
	no	ADP	O
	centro	NOUN	O
	,	PUNCT	O
	e	CCONJ	O
	o	DET	O
	custo	NOUN	B-asp
	é	AUX	O
	barato	ADJ	O
	.	PUNCT	O
Sentence: 494	Porém	ADV	O
	não	ADV	O
	tem	VERB	O
	conforto	NOUN	B-asp
	,	PUNCT	O
	bem	ADV	O
	apertado	VERB	O
	e	CCONJ	O
	como	ADP	O
	os	DET	O
	comentário	NOUN	O
	que	PRON	O
	verifiquei	VERB	O
	o	DET	O
	chuveiro	NOUN	B-asp
	em	ADP	O
	alguns	DET	O
	quartos	NOUN	O
	fica	VERB	O
	em	ADP	O
	cima	ADP	O
	do	ADP	O
	vaso	NOUN	O
	sanitário	ADJ	O
	.	PUNCT	O
Sentence: 495	O	DET	O
	hotel	NOUN	B-asp
	é	AUX	O
	bem	ADV	O
	ruim	ADJ	O
	,	PUNCT	O
	os	DET	O
	quartos	NOUN	O
	são	AUX	O
	muito	ADV	O
	apertados	VERB	O
	e	CCONJ	O
	o	DET	O
	banheiro	NOUN	B-asp
	mais	ADV	O
	ainda	ADV	O
	.	PUNCT	O
Sentence: 496	O	DET	O
	hotel	NOUN	B-asp
	tinha	VERB	O
	um	DET	O
	cheiro	NOUN	O
	forte	ADJ	O
	.	PUNCT	O
Sentence: 497	Fica	VERB	O
	bem	ADV	O
	no	ADP	O
	centro	NOUN	O
	,	PUNCT	O
	mas	CCONJ	O
	não	ADV	O
	achei	VERB	O
	a	DET	O
	localização	NOUN	B-asp
	boa	ADJ	O
	,	PUNCT	O
	por	SCONJ	O
	não	ADV	O
	ter	VERB	O
	nenhum	DET	O
	restaurante	NOUN	O
	por	ADP	O
	perto	NOUN	B-asp
	,	PUNCT	O
	além	ADV	O
	de	ADP	O
	a	DET	O
	região	NOUN	O
	parecer	VERB	O
	bem	ADV	O
	perigosa	ADJ	O
	.	PUNCT	O
Sentence: 498	O	DET	O
	café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	tinha	VERB	O
	muitas	DET	O
	opções	NOUN	O
	,	PUNCT	O
	mas	CCONJ	O
	não	ADV	O
	havia	VERB	O
	muitas	DET	O
	mesas	NOUN	O
	,	PUNCT	O
	dada	VERB	O
	a	DET	O
	quantidade	NOUN	O
	de	ADP	O
	quartos	NOUN	O
	.	PUNCT	O
Sentence: 499	Não	ADV	O
	recomendo	VERB	O
	.	PUNCT	O
Sentence: 500	Hotel	PROPN	O
	simples	ADJ	O
	,	PUNCT	O
	quarto	ADJ	B-asp
	beeem	ADV	O
	pequeno	ADJ	O
	,	PUNCT	O
	banheiro	NOUN	B-asp
	idem	ADJ	O
	(	PUNCT	O
	com	ADP	O
	chuveiro	NOUN	B-asp
	quase	ADV	O
	em	ADP	O
	cima	NOUN	O
	do	ADP	O
	vaso	NOUN	O
	sanitário	ADJ	O
	,	PUNCT	O
	sem	ADP	O
	box	NOUN	B-asp
	)	PUNCT	O
	,	PUNCT	O
	limpo	ADJ	B-asp
	,	PUNCT	O
	ar	NOUN	B-asp
	condicionado	ADJ	I-asp
	split	PROPN	O
	,	PUNCT	O
	ótimo	ADJ	O
	pra	SCONJ	O
	quem	PRON	O
	precisa	VERB	O
	dar	VERB	O
	voltas	NOUN	O
	no	ADP	O
	centro	NOUN	O
	de	ADP	O
	POA	PROPN	O
	,	PUNCT	O
	e	CCONJ	O
	dormir	VERB	B-asp
	.	PUNCT	O
Sentence: 501	Cama	NOUN	O
	bem	ADV	O
	macia	ADJ	O
	,	PUNCT	O
	quarto	ADJ	B-asp
	bem	ADV	O
	silencioso	ADJ	B-asp
	.	PUNCT	O
Sentence: 502	Sem	ADP	O
	frescura	NOUN	O
	.	PUNCT	O
Sentence: 503	Obs	PROPN	O
	:	PUNCT	O
	.	PUNCT	O
Sentence: 504	Diária	NOUN	O
	individual	ADJ	O
	R$	SYM	O
	100,00	NUM	O
	.	PUNCT	O
Sentence: 505	O	DET	O
	hotel	NOUN	B-asp
	Scala	PROPN	O
	fica	VERB	B-asp
	bem	ADV	I-asp
	no	ADP	I-asp
	centro	NOUN	I-asp
	de	ADP	O
	Porto	PROPN	O
	Alegre	PROPN	O
	.	PUNCT	O
Sentence: 506	É	AUX	O
	um	DET	O
	hotel	NOUN	B-asp
	antigo	ADJ	O
	e	CCONJ	O
	razoável	ADJ	O
	nos	ADP	O
	quartos	NOUN	O
	,	PUNCT	O
	banheiro	NOUN	B-asp
	e	CCONJ	O
	no	ADP	O
	café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	.	PUNCT	O
Sentence: 507	É	AUX	O
	prático	ADJ	O
	por	SCONJ	O
	estar	AUX	B-asp
	bem	ADV	I-asp
	no	ADP	I-asp
	centrão	NOUN	I-asp
	,	PUNCT	O
	pois	SCONJ	O
	pode	VERB	O
	andar	VERB	O
	a	ADP	O
	pé	NOUN	O
	pela	ADP	O
	região	NOUN	O
	.	PUNCT	O
Sentence: 508	Na	ADP	O
	época	NOUN	O
	que	PRON	O
	fiquei	VERB	O
	hospedada	ADJ	O
	,	PUNCT	O
	estava	AUX	O
	com	ADP	O
	bastante	DET	O
	hóspedes	NOUN	O
	.	PUNCT	O
Sentence: 509	Após	SCONJ	O
	procurar	VERB	O
	no	ADP	O
	Google	PROPN	O
	e	CCONJ	O
	Google	PROPN	O
	Maps	PROPN	O
	uma	DET	O
	opção	NOUN	O
	de	ADP	O
	hospedagem	NOUN	O
	em	ADP	O
	Porto	PROPN	O
	Alegre	PROPN	O
	,	PUNCT	O
	tive	VERB	O
	uma	DET	O
	surpresa	NOUN	O
	negativa	ADJ	O
	ao	SCONJ	O
	chegar	VERB	O
	no	ADP	O
	hotel	NOUN	B-asp
	.	PUNCT	O
Sentence: 510	O	DET	O
	mesmo	PRON	O
	está	AUX	O
	localizado	ADJ	B-asp
	bem	ADV	B-asp
	no	ADP	I-asp
	centro	NOUN	I-asp
	de	ADP	O
	uma	DET	O
	intensa	ADJ	O
	movimentação	NOUN	O
	comercial	ADJ	O
	,	PUNCT	O
	diante	ADV	O
	de	ADP	O
	ladeiras	NOUN	O
	e	CCONJ	O
	ruas	NOUN	O
	estreitas	ADJ	O
	e	CCONJ	O
	com	ADP	O
	mão	NOUN	O
	única	ADJ	O
	,	PUNCT	O
	o	PRON	O
	que	PRON	O
	dificulta	VERB	O
	o	DET	O
	percusso	NOUN	O
	de	ADP	O
	Táxis	PROPN	O
	.	PUNCT	O
Sentence: 511	Durante	ADP	O
	a	DET	O
	noite	NOUN	O
	,	PUNCT	O
	os	DET	O
	funcionários	NOUN	B-asp
	recomendam	VERB	O
	não	ADV	O
	circularmos	VERB	O
	pela	PRON	O
	pela	ADP	O
	região	NOUN	O
	,	PUNCT	O
	por	SCONJ	O
	ser	AUX	O
	perigoso	ADJ	O
	.	PUNCT	O
Sentence: 512	Há	VERB	O
	uma	DET	O
	boate	NOUN	O
	nas	ADP	O
	proximidades	NOUN	O
	e	CCONJ	O
	vários	DET	O
	frequentadores	NOUN	O
	estranhos	ADJ	O
	.	PUNCT	O
Sentence: 513	As	DET	O
	portas	NOUN	O
	do	ADP	O
	hotel	NOUN	B-asp
	permanecem	VERB	O
	fechadas	ADJ	O
	sempre	ADV	O
	.	PUNCT	O
Sentence: 514	A	DET	O
	localização	NOUN	B-asp
	e	CCONJ	O
	custo-benefício	NOUN	B-asp
	é	AUX	O
	ótimo	ADJ	O
	para	SCONJ	O
	quem	PRON	O
	tem	VERB	O
	negócios	NOUN	O
	e	CCONJ	O
	demandas	NOUN	O
	naquela	ADP	O
	região	NOUN	O
	,	PUNCT	O
	mas	CCONJ	O
	com	ADP	O
	certeza	NOUN	O
	não	ADV	O
	voltarei	VERB	O
	a	SCONJ	O
	me	PRON	O
	hospedar	VERB	O
	neste	ADP	O
	hotel	NOUN	B-asp
	.	PUNCT	O
Sentence: 515	Café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	razoável	ADJ	O
	,	PUNCT	O
	boa	ADJ	O
	localização	NOUN	B-asp
	e	CCONJ	O
	bom	ADJ	O
	atendimento	NOUN	B-asp
	.	PUNCT	O
Sentence: 516	No	ADP	O
	quarto	NOUN	B-asp
	em	ADP	O
	que	PRON	O
	fiquei	VERB	O
	tinha	VERB	O
	até	ADP	O
	uma	DET	O
	pequena	ADJ	O
	cozinha	NOUN	B-asp
	com	ADP	O
	pia	NOUN	B-asp
	,	PUNCT	O
	microondas	NOUN	O
	e	CCONJ	O
	frigobar	ADJ	B-asp
	,	PUNCT	O
	gostei	VERB	O
	muito	ADV	O
	do	ADP	O
	quarto	NOUN	B-asp
	,	PUNCT	O
	era	AUX	O
	um	DET	O
	quarto	NOUN	B-asp
	quádruplo	ADJ	O
	com	ADP	O
	uma	DET	O
	parede	NOUN	O
	no	ADP	O
	meio	NOUN	O
	separando	VERB	O
	dois	NUM	O
	ambientes	NOUN	O
	,	PUNCT	O
	cada	DET	O
	um	NUM	O
	com	ADP	O
	2	NUM	O
	camas	NOUN	O
	.	PUNCT	O
Sentence: 517	Eu	PRON	O
	e	CCONJ	O
	minha	DET	O
	colega	NOUN	O
	reservamos	VERB	O
	um	DET	O
	quarto	NOUN	B-asp
	duplo	ADJ	I-asp
	,	PUNCT	O
	por	ADP	O
	telefone	NOUN	B-asp
	,	PUNCT	O
	com	ADP	O
	um	NUM	O
	mês	NOUN	O
	de	ADP	O
	antecedência	NOUN	O
	,	PUNCT	O
	para	SCONJ	O
	fazer	VERB	O
	um	DET	O
	curso	NOUN	O
	em	ADP	O
	Poa	PROPN	O
	.	PUNCT	O
Sentence: 518	Quando	SCONJ	O
	chegamos	VERB	O
	ao	ADP	O
	hotel	NOUN	B-asp
	,	PUNCT	O
	perto	ADV	O
	das	ADP	O
	22:00	NOUN	O
	,	PUNCT	O
	fomos	AUX	O
	informadas	VERB	O
	de	SCONJ	O
	que	SCONJ	O
	a	DET	O
	reserva	NOUN	O
	não	ADV	O
	estava	VERB	O
	confirmada!Então	PUNCT	O
	nos	PRON	O
	arrumaram	VERB	O
	um	DET	O
	quarto	NOUN	B-asp
	com	ADP	O
	somente	ADV	O
	uma	NUM	O
	cama	NOUN	B-asp
	de	ADP	O
	casal	NOUN	B-asp
	,	PUNCT	O
	e	CCONJ	O
	não	ADV	O
	havia	VERB	O
	ninguém	PRON	O
	da	ADP	O
	manutenção	NOUN	O
	ou	CCONJ	O
	alguém	PRON	O
	com	ADP	O
	vontade	NOUN	O
	para	SCONJ	O
	colocar	VERB	O
	uma	DET	O
	cama	NOUN	B-asp
	extra	ADJ	O
	no	ADP	O
	quarto	NOUN	B-asp
	.	PUNCT	O
Sentence: 519	Resultado	NOUN	O
	:	PUNCT	O
	tivemos	VERB	O
	que	SCONJ	O
	aceitar	VERB	O
	,	PUNCT	O
	pois	SCONJ	O
	não	ADV	O
	havia	VERB	O
	como	SCONJ	O
	procurar	VERB	O
	outro	DET	O
	hotel	NOUN	B-asp
	aquela	DET	O
	hora	NOUN	O
	.	PUNCT	O
Sentence: 520	O	DET	O
	hotel	NOUN	B-asp
	é	AUX	O
	em	ADP	O
	um	DET	O
	prédio	NOUN	B-asp
	muito	ADV	O
	antigo	ADJ	O
	e	CCONJ	O
	necessita	VERB	O
	de	ADP	O
	reforma	NOUN	O
	urgentes	ADJ	O
	,	PUNCT	O
	o	DET	O
	teto	NOUN	O
	parecia	VERB	O
	que	SCONJ	O
	ia	AUX	O
	cair	VERB	O
	na	ADP	O
	nossa	DET	O
	cabeça	NOUN	O
	.	PUNCT	O
Sentence: 521	No	ADP	O
	outro	DET	O
	dia	NOUN	O
	nos	ADP	O
	mudaram	VERB	O
	de	ADP	O
	quarto	NOUN	B-asp
	,	PUNCT	O
	e	CCONJ	O
	é	AUX	O
	claro	ADJ	O
	que	SCONJ	O
	nós	PRON	O
	mesmas	ADJ	O
	que	PRON	O
	tivemos	VERB	O
	que	SCONJ	O
	fazer	VERB	O
	esta	DET	O
	mudança	NOUN	O
	,	PUNCT	O
	então	ADV	O
	o	DET	O
	problema	NOUN	O
	foi	AUX	O
	outro	PRON	O
	,	PUNCT	O
	não	ADV	O
	conseguimos	VERB	O
	tomar	VERB	O
	banho	NOUN	O
	direito	ADJ	O
	,	PUNCT	O
	pois	SCONJ	O
	só	ADV	O
	havia	VERB	O
	uma	DET	O
	regulagem	NOUN	O
	no	ADP	O
	chuveiro	NOUN	B-asp
	:	PUNCT	O
	quente	ADJ	O
	,	PUNCT	O
	num	ADP	O
	dia	NOUN	O
	quente	ADJ	O
	!	PUNCT	O
Sentence: 522	As	DET	O
	condições	NOUN	O
	deste	ADP	O
	banheiro	NOUN	B-asp
	eram	AUX	O
	piores	ADJ	O
	do	ADP	O
	que	PRON	O
	o	DET	O
	primeiro	ADJ	O
	.	PUNCT	O
Sentence: 523	Solicitamos	VERB	O
	falar	VERB	O
	com	ADP	O
	a	DET	O
	gerente	NOUN	B-asp
	,	PUNCT	O
	mais	ADV	O
	de	ADP	O
	cinco	NUM	O
	vezes	NOUN	O
	.	PUNCT	O
Sentence: 524	No	ADP	O
	entanto	NOUN	O
	,	PUNCT	O
	não	ADV	O
	fomos	AUX	O
	atendidas	VERB	O
	!	PUNCT	O
Sentence: 525	Allém	NOUN	O
	de	ADP	O
	tudo	PRON	O
	isso	PRON	O
	,	PUNCT	O
	é	AUX	O
	claro	ADJ	O
	,	PUNCT	O
	há	VERB	O
	o	DET	O
	barulho	NOUN	O
	da	ADP	O
	rua	NOUN	B-asp
	,	PUNCT	O
	dia	NOUN	O
	e	CCONJ	O
	noite	NOUN	O
	,	PUNCT	O
	insuportável	ADJ	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 526	O	DET	O
	hotel	NOUN	B-asp
	é	AUX	O
	pessimo	ADJ	O
	,	PUNCT	O
	tanto	ADV	O
	em	ADP	O
	atendimento	NOUN	B-asp
	quanto	ADV	O
	em	ADP	O
	acomodações	NOUN	B-asp
	.	PUNCT	O
Sentence: 527	Não	ADV	O
	recomendo	VERB	O
	a	ADP	O
	ninguém	PRON	O
	!	PUNCT	O
Sentence: 528	Hotel	NOUN	O
	para	ADP	O
	pernoite	NOUN	O
	,	PUNCT	O
	quartos	NOUN	O
	antigos	ADJ	O
	porém	CCONJ	O
	a	DET	O
	limpeza	NOUN	B-asp
	é	AUX	O
	boa	ADJ	O
	.	PUNCT	O
Sentence: 529	Muito	ADV	O
	bem	ADV	O
	localizado	VERB	B-asp
	no	ADP	I-asp
	centro	NOUN	I-asp
	de	ADP	O
	Porto	PROPN	O
	alegre	PROPN	O
	.	PUNCT	O
Sentence: 530	Café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	é	AUX	O
	humlide	PROPN	O
	,	PUNCT	O
	não	ADV	O
	espere	VERB	O
	muito	ADV	O
	Me	PRON	O
	hospedei	VERB	O
	só	ADV	O
	para	ADP	O
	um	DET	O
	pernoite	NOUN	O
	,	PUNCT	O
	não	ADV	O
	permaneci	VERB	O
	muito	DET	O
	tempo	NOUN	O
	por	ADP	O
	isso	PRON	O
	tenho	VERB	O
	pouco	ADV	O
	a	SCONJ	O
	dizer	VERB	O
	dos	ADP	O
	serviços	NOUN	B-asp
	e	CCONJ	O
	do	ADP	O
	atendimento	NOUN	B-asp
	.	PUNCT	O
Sentence: 531	Check	PROPN	O
	in	PROPN	O
	foi	AUX	O
	eficiente	ADJ	O
	e	CCONJ	O
	o	DET	O
	preço	NOUN	B-asp
	é	AUX	O
	justo	ADJ	O
	pela	ADP	O
	qualidade	NOUN	O
	que	PRON	O
	oferecem	VERB	O
	.	PUNCT	O
Sentence: 532	Acomodações	NOUN	O
	modestas	ADJ	O
	,	PUNCT	O
	mas	CCONJ	O
	boas	ADJ	O
	,	PUNCT	O
	local	NOUN	O
	limpo	ADJ	B-asp
	,	PUNCT	O
	com	ADP	O
	bom	ADJ	O
	atendimento	NOUN	B-asp
	,	PUNCT	O
	localizado	VERB	B-asp
	na	ADP	O
	região	NOUN	O
	central	ADJ	O
	,	PUNCT	O
	prx	PRON	O
	.	PUNCT	O
Sentence: 533	à	ADP	O
	rodoviária	NOUN	B-asp
	,	PUNCT	O
	terminais	NOUN	O
	de	ADP	O
	ônibus	NOUN	O
	e	CCONJ	O
	trens	NOUN	O
	urbanos	ADJ	O
	e	CCONJ	O
	ao	ADP	O
	mercado	NOUN	O
	central	ADJ	O
	,	PUNCT	O
	um	DET	O
	bom	ADJ	O
	café	NOUN	O
	da	ADP	O
	manhã	NOUN	O
	e	CCONJ	O
	um	DET	O
	preço	NOUN	B-asp
	modesto	ADJ	O
	.	PUNCT	O
Sentence: 534	Na	ADP	O
	verdade	NOUN	O
	fiz	VERB	O
	uma	DET	O
	reserva	NOUN	O
	para	ADP	O
	esse	DET	O
	hotel	NOUN	B-asp
	para	SCONJ	O
	dormir	VERB	O
	apenas	ADV	O
	uma	NUM	O
	noite	NOUN	O
	quando	ADV	O
	voltava	VERB	O
	de	ADP	O
	Gramado	PROPN	O
	.	PUNCT	O
Sentence: 535	Eu	PRON	O
	e	CCONJ	O
	minha	DET	O
	irmã	NOUN	O
	quando	ADV	O
	lá	ADV	O
	chegamos	VERB	O
	ficamos	VERB	O
	assustadas	ADJ	O
	quando	ADV	O
	entramos	VERB	O
	no	ADP	O
	hotel	NOUN	B-asp
	.	PUNCT	O
Sentence: 536	Ao	ADP	O
	vivo	NOUN	O
	o	DET	O
	hotel	NOUN	B-asp
	não	ADV	O
	é	AUX	O
	nada	PRON	O
	do	ADP	O
	que	PRON	O
	mostra	VERB	O
	as	DET	O
	fotos	NOUN	O
	do	ADP	O
	site	NOUN	O
	Booking	PROPN	O
	.	PUNCT	O
Sentence: 537	Sujo	NOUN	O
	,	PUNCT	O
	velho	ADJ	O
	,	PUNCT	O
	mal	ADV	O
	tratado	VERB	O
	.	PUNCT	O
Sentence: 538	Camas	NOUN	O
	velhas	ADJ	O
	,	PUNCT	O
	colchoes	NOUN	O
	velhos	ADJ	O
	.	PUNCT	O
Sentence: 539	Um	DET	O
	sofá	NOUN	O
	na	ADP	O
	recepção	NOUN	B-asp
	tao	ADV	O
	sujo	ADJ	B-asp
	não	ADV	O
	vi	VERB	O
	igual	ADJ	O
	na	ADP	O
	vida	NOUN	O
	.	PUNCT	O
Sentence: 540	Mesmo	ADV	O
	com	ADP	O
	uma	DET	O
	diária	NOUN	O
	barata	ADJ	B-asp
	poderia	VERB	O
	ser	AUX	O
	pelo	ADP	O
	menos	NOUN	O
	limpo	ADJ	B-asp
	.	PUNCT	O
Sentence: 541	Quando	SCONJ	O
	entramos	VERB	O
	no	ADP	O
	hotel	NOUN	B-asp
	decidimos	VERB	O
	nos	PRON	O
	mudar	VERB	O
	para	ADP	O
	outro	PRON	O
	.	PUNCT	O
Sentence: 542	Não	ADV	O
	ficamos	VERB	O
	hospedados	ADJ	O
	.	PUNCT	O
Sentence: 543	Apesar	ADV	O
	da	DET	O
	simpatia	NOUN	O
	dos	ADP	O
	recepcionistas	NOUN	B-asp
	não	ADV	O
	tivemos	VERB	O
	como	SCONJ	O
	ficar	VERB	O
	.	PUNCT	O
Sentence: 544	E	CCONJ	O
	não	ADV	O
	aconselho	VERB	O
	a	ADP	O
	ninguém	PRON	O
	se	PRON	O
	hospedar	VERB	O
	nesse	ADP	O
	hotel	NOUN	B-asp
	.	PUNCT	O
Sentence: 545	Fiquei	VERB	O
	com	ADP	O
	medo	NOUN	O
	de	SCONJ	O
	ficar	VERB	O
	la	X	O
	.	PUNCT	O
Sentence: 546	Os	DET	O
	quartos	NOUN	O
	são	AUX	O
	pequenos	ADJ	O
	,	PUNCT	O
	o	DET	O
	local	NOUN	B-asp
	para	SCONJ	I-asp
	guardar	VERB	I-asp
	roupas	NOUN	I-asp
	é	AUX	O
	ruim	ADJ	O
	,	PUNCT	O
	o	DET	O
	café-da-manhã	NOUN	O
	até	ADP	O
	que	SCONJ	O
	é	AUX	O
	bom	ADJ	O
	,	PUNCT	O
	e	CCONJ	O
	não	ADV	O
	tem	VERB	O
	acesso	NOUN	O
	wi-fi	PROPN	B-asp
	para	ADP	O
	os	DET	O
	hóspedes	NOUN	O
	.	PUNCT	O
Sentence: 547	Uma	DET	O
	coisa	NOUN	O
	boa	ADJ	O
	é	VERB	O
	que	SCONJ	O
	fica	VERB	B-asp
	no	ADP	I-asp
	centro	NOUN	I-asp
	próximo	ADJ	B-asp
	a	ADP	O
	bares	NOUN	O
	,	PUNCT	O
	hotéis	NOUN	O
	,	PUNCT	O
	shoppings	NOUN	O
	,	PUNCT	O
	e	CCONJ	O
	perto	ADV	B-asp
	do	ADP	O
	aeroporto	NOUN	B-asp
	também	ADV	O
	a	ADP	O
	10	NUM	O
	km	NOUN	O
	de	ADP	O
	distância	NOUN	O
	.	PUNCT	O
Sentence: 548	Apesar	ADV	O
	de	ADP	O
	não	ADV	O
	ter	VERB	O
	muito	DET	O
	direito	NOUN	O
	de	SCONJ	O
	reclamar	VERB	O
	pelo	ADP	O
	hotel	NOUN	B-asp
	ser	AUX	O
	barato	ADJ	O
	,	PUNCT	O
	mas	CCONJ	O
	é	AUX	O
	importante	ADJ	O
	deixar	VERB	O
	minha	DET	O
	manifestação	NOUN	O
	.	PUNCT	O
Sentence: 549	O	DET	O
	elevador	NOUN	B-asp
	da	ADP	O
	morte	NOUN	O
	que	PRON	O
	dá	VERB	O
	uns	DET	O
	trancos	NOUN	O
	quase	ADV	O
	parando	VERB	O
	.	PUNCT	O
Sentence: 550	Hotel	NOUN	O
	de	ADP	O
	faixada	NOUN	O
	,	PUNCT	O
	ou	CCONJ	O
	seja	VERB	O
	,	PUNCT	O
	linda	ADJ	O
	faixada	NOUN	O
	e	CCONJ	O
	entrada	NOUN	O
	,	PUNCT	O
	porém	CCONJ	O
	os	DET	O
	apartamentos	NOUN	O
	são	AUX	O
	muito	ADV	O
	ruins	ADJ	O
	.	PUNCT	O
Sentence: 551	Na	ADP	O
	época	NOUN	O
	que	SCONJ	O
	fui	AUX	O
	a	ADP	O
	Porto	PROPN	O
	alegre	PROPN	O
	estava	AUX	O
	muito	ADV	O
	quente	ADJ	O
	e	CCONJ	O
	não	ADV	O
	tinha	VERB	O
