Sentence #	Word	POS	Tag
	"	PUNCT	O
	possui	VERB	O
	grande	ADJ	O
	qualidade	NOUN	B-asp
	de	ADP	I-asp
	imagem	NOUN	I-asp
	e	CCONJ	O
	vídeo	NOUN	B-asp
	,	PUNCT	O
	oque	PRON	O
	proporciona	VERB	O
	liberdade	NOUN	O
	da	ADP	O
	criatividade	NOUN	O
	.	PUNCT	O
Sentence: 138	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	*	PUNCT	O
	Curta	PROPN	O
	duração	NOUN	O
	de	ADP	O
	bateria	NOUN	B-asp
	.	PUNCT	O
	*	PUNCT	O
Sentence: 139	Dificuldade	NOUN	O
	para	ADP	O
	fotos	NOUN	B-asp
	noturnas	ADJ	I-asp
	sem	ADP	O
	flash	NOUN	B-asp
	.	PUNCT	O
Sentence: 140	Tem	VERB	O
	uma	DET	O
	resolução	NOUN	B-asp
	maravilhosa	ADJ	O
	,	PUNCT	O
	mas	CCONJ	O
	eu	PRON	O
	queria	VERB	O
	uma	NUM	O
	 	SPACE	O
	maquina	NOUN	B-asp
	que	PRON	O
	ao	SCONJ	O
	clicar	VERB	O
	ela	PRON	O
	tirasse	VERB	O
	a	DET	O
	foto	NOUN	O
	de	ADP	O
	forma	NOUN	O
	instantanea	ADJ	O
	e	CCONJ	O
	isso	PRON	O
	não	ADV	O
	acontece	VERB	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	-	PUNCT	O
	Boa	PROPN	O
	qualidade	NOUN	B-asp
	das	ADP	I-asp
	imagens	NOUN	I-asp
	em	ADP	O
	locais	NOUN	O
	bem	ADV	O
	iluminados	VERB	O
	;	PUNCT	O
	-	PUNCT	O
	Visor	NOUN	O
	frontal	ADJ	O
	de	ADP	O
	1,5	NUM	O
	polegada	NOUN	O
	;	PUNCT	O
	-	PUNCT	O
	Dá	VERB	O
	para	SCONJ	O
	inserir	VERB	O
	filtros	NOUN	B-asp
	nas	ADP	I-asp
	imagens	NOUN	I-asp
	,	PUNCT	O
	deixando	VERB	O
	as	DET	O
	imagens	NOUN	O
	mais	ADV	O
	divertidas	ADJ	O
	.	PUNCT	O
Sentence: 141	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	pouca	DET	O
	memória	NOUN	B-asp
	interna	ADJ	I-asp
	,	PUNCT	O
	não	ADV	O
	bate	VERB	O
	rápido	ADJ	O
	fotos	NOUN	O
	seguidas	VERB	O
	,	PUNCT	O
	demora	VERB	B-asp
	a	SCONJ	I-asp
	responder	VERB	I-asp
	quando	ADV	O
	clicada	VERB	O
Sentence: 142	Apesar	ADV	O
	de	ADP	O
	ter	AUX	O
	constatado	VERB	O
	que	SCONJ	O
	algumas	DET	O
	opções	NOUN	B-asp
	da	ADP	O
	Sony	PROPN	O
	parecem	VERB	O
	ser	AUX	O
	em	ADP	O
	aspectos	NOUN	O
	gerais	ADJ	O
	bem	ADV	O
	mais	ADV	O
	superiores	ADJ	O
	,	PUNCT	O
	essa	DET	O
	câmera	NOUN	B-asp
	(	PUNCT	O
	WB2000	PROPN	O
	)	PUNCT	O
	tem	VERB	O
	algo	PRON	O
	especial	ADJ	O
	no	ADP	O
	seu	DET	O
	todo	PRON	O
	que	PRON	O
	a	PRON	O
	faz	VERB	O
	parecer	VERB	O
	ser	AUX	O
	melhor	ADJ	O
	do	ADP	O
	que	PRON	O
	efetivamente	ADV	O
	ela	PRON	O
	é	AUX	O
	.	PUNCT	O
Sentence: 143	Até	ADV	O
	teria	VERB	O
	outra	DET	O
	opção	NOUN	O
	,	PUNCT	O
	principalmente	ADV	O
	da	ADP	O
	Sony	PROPN	O
	que	PRON	O
	é	AUX	O
	top	ADJ	O
	,	PUNCT	O
	mas	CCONJ	O
	sem	SCONJ	O
	me	PRON	O
	desfazer	VERB	O
	dessa	ADP	O
	Samsung	PROPN	O
	.	PUNCT	O
Sentence: 144	No	ADP	O
	geral	NOUN	O
	dou	VERB	O
	NOTA	NOUN	O
	9	NUM	O
	e	CCONJ	O
	recomendo	VERB	O
	.	PUNCT	O
Sentence: 145	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Design	NOUN	O
	elegante	ADJ	O
	,	PUNCT	O
	qualidade	NOUN	O
	de	ADP	O
	imagem	NOUN	O
	e	CCONJ	O
	tamanho	NOUN	O
	da	ADP	O
	tela	NOUN	O
	(	PUNCT	O
	amoled	PROPN	O
	)	PUNCT	O
	,	PUNCT	O
	recurso	NOUN	O
	de	ADP	O
	gravação	NOUN	B-asp
	de	ADP	I-asp
	vídeo	NOUN	I-asp
	e	CCONJ	O
	gravação	NOUN	O
	em	ADP	O
	full	PROPN	O
	HD	PROPN	O
	,	PUNCT	O
	vem	VERB	O
	com	ADP	O
	cartão	NOUN	B-asp
	de	ADP	O
	2	NUM	O
	GB	NOUN	O
	da	ADP	O
	Samsung	PROPN	O
	,	PUNCT	O
	qualidade	NOUN	O
	da	ADP	O
	imagem	NOUN	O
	e	CCONJ	O
	das	ADP	O
	cores	NOUN	B-asp
	,	PUNCT	O
	qualidade	NOUN	O
	da	ADP	O
	lente	NOUN	O
	,	PUNCT	O
	opção	NOUN	O
	de	ADP	O
	gravação	NOUN	B-asp
	de	ADP	I-asp
	vídeos	NOUN	O
	em	ADP	O
	baixas	ADJ	O
	rotações	NOUN	O
	(	PUNCT	O
	slow	X	B-asp
	motion	X	I-asp
	)	PUNCT	O
	,	PUNCT	O
	mostrador	NOUN	B-asp
	do	ADP	I-asp
	nível	NOUN	I-asp
	de	ADP	I-asp
	bateria	NOUN	I-asp
	e	CCONJ	I-asp
	memória	NOUN	I-asp
	.	PUNCT	O
Sentence: 146	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Só	ADV	O
	fica	VERB	O
	em	ADP	O
	Widscreen	PROPN	O
	com	ADP	O
	resolução	NOUN	B-asp
	até	ADP	O
	7MP	NUM	O
	,	PUNCT	O
	resolução	NOUN	B-asp
	de	ADP	O
	somente	ADV	O
	até	ADP	O
	10MP	NOUN	O
	(	PUNCT	O
	poderia	VERB	O
	ser	AUX	O
	um	DET	O
	pouco	ADV	O
	maior	ADJ	O
	)	PUNCT	O
	,	PUNCT	O
	Zoom	PROPN	O
	de	ADP	O
	somente	ADV	O
	5x	NOUN	O
	(	PUNCT	O
	poderia	VERB	O
	ser	AUX	O
	bem	ADV	O
	maior	ADJ	O
	)	PUNCT	O
	,	PUNCT	O
	um	DET	O
	quase	ADV	O
	imperceptível	ADJ	O
	ruído	NOUN	O
	constante	ADJ	O
	acredito	VERB	O
	que	SCONJ	O
	de	ADP	O
	processamento	NOUN	O
	da	ADP	O
	imagem	NOUN	O
	enquanto	ADV	O
	o	DET	O
	óptico	NOUN	O
	está	AUX	O
	acionado	ADJ	O
	,	PUNCT	O
	vídeo	NOUN	O
	em	ADP	O
	slow	NOUN	B-asp
	motion	PROPN	I-asp
	tem	VERB	O
	resolução	NOUN	B-asp
	de	ADP	O
	qualidade	NOUN	O
	reduzidíssima	ADJ	O
	.	PUNCT	O
Sentence: 147	camera	PROPN	B-asp
	de	ADP	O
	excelente	ADJ	O
	qualidade	NOUN	O
	e	CCONJ	O
	recursos	NOUN	B-asp
	bastante	ADV	O
	uteis	ADJ	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	camera	NOUN	B-asp
	de	ADP	O
	excelente	ADJ	O
	qualidade	NOUN	O
	e	CCONJ	O
	recursos	NOUN	B-asp
	bastante	ADV	O
	uteis	ADJ	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	dificuldade	NOUN	O
	no	ADP	O
	manuseio	NOUN	B-asp
	e	CCONJ	O
	assistencia	PROPN	B-asp
	tecnica	ADJ	I-asp
Sentence: 148	Fiquei	VERB	O
	fascinado	VERB	O
	com	ADP	O
	os	DET	O
	recursos	NOUN	B-asp
	,	PUNCT	O
	mas	CCONJ	O
	no	ADP	O
	quesito	NOUN	O
	cores	NOUN	B-asp
	a	DET	O
	Sony	PROPN	O
	que	PRON	O
	ainda	ADV	O
	possuo	VERB	O
	dá	VERB	O
	um	DET	O
	"	PUNCT	O
	baile	NOUN	O
	"	PUNCT	O
	.	PUNCT	O
Sentence: 149	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Vários	DET	O
	recursos	NOUN	B-asp
	,	PUNCT	O
	boa	ADJ	O
	velocidade	NOUN	B-asp
	na	ADP	O
	captura	NOUN	O
	de	ADP	O
	fotos	NOUN	O
	,	PUNCT	O
	intuitiva	ADJ	B-asp
	,	PUNCT	O
	imagens	NOUN	O
	nítidas	ADJ	O
	nas	ADP	O
	filmagens	NOUN	B-asp
	Full	PROPN	O
	HD	PROPN	O
	apesar	ADV	O
	de	ADP	O
	ser	AUX	O
	30fps	PROPN	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	A	DET	O
	cor	NOUN	B-asp
	das	ADP	I-asp
	fotos	NOUN	I-asp
	fica	VERB	O
	"	PUNCT	O
	desbotada	VERB	O
	"	PUNCT	O
	,	PUNCT	O
	no	ADP	O
	visor	NOUN	B-asp
	LCD	PROPN	O
	a	DET	O
	imagem	NOUN	O
	é	AUX	O
	nitida	VERB	O
	com	ADP	O
	cores	NOUN	B-asp
	fortes	ADJ	O
	e	CCONJ	O
	reais	ADJ	O
	,	PUNCT	O
	porém	CCONJ	O
	ao	SCONJ	O
	ver	VERB	O
	numa	ADP	O
	TV	NOUN	O
	via	VERB	O
	HDMI	PROPN	O
	ou	CCONJ	O
	lendo	VERB	O
	o	DET	O
	cartão	NOUN	O
	SD	PROPN	O
	em	ADP	O
	dois	NUM	O
	computadores	NOUN	O
	diferentes	ADJ	O
	a	DET	O
	cor	NOUN	B-asp
	está	AUX	O
	fraca	ADJ	O
	e	CCONJ	O
	fora	ADV	O
	da	ADP	O
	realidade	NOUN	O
	.	PUNCT	O
Sentence: 150	Ótimo	PROPN	O
	custo\benefício	NOUN	B-asp
	para	SCONJ	O
	quem	PRON	O
	quer	VERB	O
	gravar	VERB	O
	momentos	NOUN	O
	interessantes	ADJ	O
	como	ADP	O
	viagens	NOUN	O
	e	CCONJ	O
	festas	NOUN	O
	,	PUNCT	O
	sem	SCONJ	O
	gastar	VERB	O
	uma	DET	O
	fortuna	NOUN	O
	.	PUNCT	O
Sentence: 151	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Compacta	NOUN	O
	,	PUNCT	O
	boa	ADJ	O
	resolução	NOUN	B-asp
	.	PUNCT	O
Sentence: 152	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Acionamento	NOUN	O
	de	ADP	O
	funções	NOUN	B-asp
Sentence: 153	Até	ADP	O
	o	DET	O
	momento	NOUN	O
	nenhuma	DET	O
	falha	NOUN	O
	grave	ADJ	O
	aconteceu	VERB	O
	.	PUNCT	O
Sentence: 154	O	DET	O
	produto	NOUN	B-asp
	tem	AUX	O
	atendido	VERB	O
	as	DET	O
	expectativas	NOUN	O
	.	PUNCT	O
Sentence: 155	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	câmera	NOUN	B-asp
	compacta	ADJ	B-asp
	com	ADP	O
	boa	ADJ	O
	qualidade	NOUN	B-asp
	de	ADP	I-asp
	imagem	NOUN	I-asp
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	bateria	NOUN	B-asp
	poderia	VERB	O
	durar	VERB	O
	um	DET	O
	pouco	ADV	O
	mais	ADV	O
	.	PUNCT	O
Sentence: 156	Comprei	VERB	O
	o	DET	O
	produto	NOUN	B-asp
	por	ADP	O
	acaso	NOUN	O
	.	PUNCT	O
Sentence: 157	Mas	CCONJ	O
	fiquei	VERB	O
	satisfeito	ADJ	O
	com	ADP	O
	sua	DET	O
	funcionalidade	NOUN	B-asp
	.	PUNCT	O
Sentence: 158	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	O	DET	O
	produto	NOUN	B-asp
	atende	VERB	O
	as	DET	O
	minhas	DET	O
	necessidades	NOUN	O
	.	PUNCT	O
Sentence: 159	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Não	ADV	O
	é	AUX	O
	incluída	VERB	O
	uma	DET	O
	bateria	NOUN	B-asp
	reserva	ADJ	I-asp
	.	PUNCT	O
Sentence: 160	Excelente	ADJ	O
	para	SCONJ	O
	quem	PRON	O
	é	AUX	O
	fã	NOUN	O
	de	ADP	O
	fotografia	NOUN	B-asp
	com	ADP	O
	qualidade	NOUN	O
	,	PUNCT	O
	seja	VERB	O
	pra	ADP	O
	casa	NOUN	O
	ou	CCONJ	O
	projetos	NOUN	O
	pessoais	ADJ	O
	.	PUNCT	O
Sentence: 161	Tem	VERB	O
	uma	DET	O
	objetiva	ADJ	B-asp
	muito	ADV	O
	boa	ADJ	O
	e	CCONJ	O
	um	DET	O
	zoom	NOUN	B-asp
	de	SCONJ	O
	dar	VERB	O
	inveja	NOUN	O
	às	ADP	O
	compactas	NOUN	O
	.	PUNCT	O
Sentence: 162	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Zoom	PROPN	O
	,	PUNCT	O
	possibilidade	NOUN	O
	de	SCONJ	O
	customiza-la	VERB	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Preço	NOUN	O
Sentence: 163	ótimo	ADJ	O
	custo	NOUN	B-asp
	beneficio	PROPN	O
	,	PUNCT	O
	para	SCONJ	O
	ser	AUX	O
	perfeito	ADJ	O
	só	ADV	O
	precisava	VERB	O
	vir	VERB	O
	com	ADP	O
	mais	DET	O
	memória	NOUN	B-asp
	e	CCONJ	O
	o	DET	O
	preço	NOUN	B-asp
	ser	AUX	O
	menor	ADJ	O
	.	PUNCT	O
Sentence: 164	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Exelente	PROPN	O
	Zoom	PROPN	O
	,	PUNCT	O
	ótima	ADJ	O
	qualidade	NOUN	B-asp
	de	ADP	I-asp
	imagem	NOUN	I-asp
	,	PUNCT	O
	facilidade	NOUN	O
	para	ADP	O
	navegação	NOUN	B-asp
	nas	ADP	I-asp
	fotos	NOUN	I-asp
	já	ADV	O
	tiradas	VERB	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	pouca	DET	O
	memória	NOUN	B-asp
Sentence: 165	É	AUX	O
	uma	DET	O
	câmera	NOUN	B-asp
	muito	ADV	O
	boa	ADJ	O
	.	PUNCT	O
Sentence: 166	Com	ADP	O
	muitos	DET	O
	recursos	NOUN	B-asp
	e	CCONJ	O
	ótima	ADJ	O
	qualidade	NOUN	B-asp
	das	ADP	I-asp
	fotos	NOUN	I-asp
	.	PUNCT	O
Sentence: 167	Eu	PRON	O
	estou	AUX	O
	muito	ADV	O
	satisfeito	ADJ	O
	com	ADP	O
	ela	PRON	O
	.	PUNCT	O
Sentence: 168	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	As	DET	O
	fotos	NOUN	O
	ficam	VERB	O
	com	ADP	O
	ótima	ADJ	O
	qualidade	NOUN	O
	,	PUNCT	O
	é	AUX	O
	fácil	ADJ	B-asp
	de	SCONJ	I-asp
	manusear	VERB	I-asp
	e	CCONJ	O
	tem	VERB	O
	um	DET	O
	ótimo	ADJ	O
	zoom	NOUN	B-asp
	.	PUNCT	O
Sentence: 169	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	É	AUX	O
	um	DET	O
	pouco	ADV	O
	grande	ADJ	B-asp
	,	PUNCT	O
	mas	CCONJ	O
	isso	PRON	O
	não	ADV	O
	chega	VERB	O
	a	SCONJ	O
	ser	AUX	O
	um	DET	O
	problema	NOUN	O
	,	PUNCT	O
	e	CCONJ	O
	a	DET	O
	qualidade	NOUN	B-asp
	das	ADP	I-asp
	fotos	NOUN	I-asp
	compensa	NOUN	O
	.	PUNCT	O
Sentence: 170	Excelente	ADJ	O
	,	PUNCT	O
	ate	ADV	O
	hoje	ADV	O
	todo	DET	O
	mundo	NOUN	O
	se	PRON	O
	impressiona	VERB	O
	com	ADP	O
	o	DET	O
	tamanho	NOUN	B-asp
	e	CCONJ	O
	a	DET	O
	beleza	NOUN	B-asp
	dela	PRON	O
	,	PUNCT	O
	alem	PROPN	O
	de	ADP	O
	fotos	NOUN	B-asp
	perfeitas	ADJ	O
	que	PRON	O
	podem	VERB	O
	ser	AUX	O
	tiradas	VERB	O
	até	ADP	O
	6.3	NUM	O
	megapixels	NOUN	B-asp
	!	PUNCT	O
Sentence: 171	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Fina	NOUN	O
	,	PUNCT	O
	pratica	VERB	B-asp
	e	CCONJ	O
	leve	ADJ	B-asp
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Nenhum	DET	O
	!	PUNCT	O
Sentence: 172	Um	DET	O
	imagem	NOUN	O
	vale	VERB	O
	mais	ADV	O
	que	SCONJ	O
	mil	NUM	O
	palavras	NOUN	O
	.	PUNCT	O
Sentence: 173	Quem	PRON	O
	tem	VERB	O
	dúvida	NOUN	O
	sobre	ADP	O
	a	DET	O
	qualidade	NOUN	B-asp
	das	ADP	I-asp
	fotos	NOUN	I-asp
	desta	ADP	O
	câmera	NOUN	B-asp
	acesse	VERB	O
	o	DET	O
	link	NOUN	O
	:	PUNCT	O
	http://www.flickr.com/cameras/pentax/optio_e10/	PUNCT	O
	Obs	PROPN	O
	:	PUNCT	O
	É	AUX	O
	preciso	ADJ	O
	ler	VERB	O
	atentamente	ADV	O
	o	DET	O
	manual	NOUN	B-asp
	de	ADP	I-asp
	instruções	NOUN	I-asp
	.	PUNCT	O
Sentence: 174	Qualquer	DET	O
	regulagem	NOUN	O
	indevida	ADJ	O
	ao	ADP	O
	ambiente	NOUN	O
	ocasionará	VERB	O
	fotos	NOUN	O
	com	ADP	O
	deficiência	NOUN	O
	.	PUNCT	O
Sentence: 175	O	DET	O
	modo	NOUN	O
	Macro	PROPN	O
	também	ADV	O
	,	PUNCT	O
	é	AUX	O
	de	ADP	O
	ótima	ADJ	O
	qualidade	NOUN	O
	proporcionando	VERB	O
	fotos	NOUN	O
	incríveis	ADJ	O
	de	ADP	O
	flores	NOUN	O
	,	PUNCT	O
	insetos	NOUN	O
	e	CCONJ	O
	pequenos	ADJ	O
	objetos	NOUN	O
	!	PUNCT	O
Sentence: 176	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Exelente	PROPN	O
	qualidade	NOUN	B-asp
	de	ADP	I-asp
	imagens	NOUN	I-asp
	,	PUNCT	O
	bons	ADJ	O
	recursos	NOUN	B-asp
	de	ADP	I-asp
	configuração	NOUN	I-asp
	e	CCONJ	O
	ótimo	ADJ	O
	visor	NOUN	O
	LCD	PROPN	O
	.	PUNCT	O
Sentence: 177	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Pouca	PROPN	O
	memória	NOUN	B-asp
	interna	ADJ	I-asp
	e	CCONJ	O
	qualidade	NOUN	B-asp
	dos	ADP	I-asp
	videos	NOUN	I-asp
	.	PUNCT	O
Sentence: 178	É	AUX	O
	uma	DET	O
	excelente	ADJ	O
	máquina	NOUN	B-asp
	para	SCONJ	O
	quem	PRON	O
	não	ADV	O
	quer	VERB	O
	uma	DET	O
	resolução	NOUN	B-asp
	profissional	ADJ	O
	,	PUNCT	O
	5.0	NUM	O
	Megapixels	NOUN	O
	é	AUX	O
	ótimo	ADJ	O
	para	ADP	O
	usuários	NOUN	O
	domésticos	ADJ	O
	.	PUNCT	O
Sentence: 179	Uma	DET	O
	máquina	NOUN	B-asp
	compacta	ADJ	B-asp
	de	ADP	O
	fácil	ADJ	O
	manuseio	NOUN	B-asp
	.	PUNCT	O
Sentence: 180	Excelente	ADJ	O
	custo-benefício	NOUN	B-asp
	.	PUNCT	O
Sentence: 181	Muito	ADV	O
	boa	ADJ	O
	!	PUNCT	O
Sentence: 182	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Uma	DET	O
	máquina	NOUN	B-asp
	compacta	ADJ	B-asp
	de	ADP	O
	fácil	ADJ	O
	manuseio	NOUN	B-asp
	com	ADP	O
	redutor	NOUN	B-asp
	de	ADP	I-asp
	olhos	NOUN	I-asp
	vermelhos	ADJ	I-asp
	e	CCONJ	O
	outras	DET	O
	funções	NOUN	O
	de	ADP	O
	fácil	ADJ	O
	acesso	NOUN	O
	.	PUNCT	O
Sentence: 183	Menu	NOUN	O
	em	ADP	O
	Português	PROPN	O
	.	PUNCT	O
Sentence: 184	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Nada	PRON	O
Sentence: 185	Quem	PRON	O
	não	ADV	O
	tem	VERB	O
	uma	DET	O
	câmera	NOUN	B-asp
	digital	ADJ	I-asp
	olympus	PROPN	O
	(	PUNCT	O
	que	PRON	O
	é	AUX	O
	sem	SCONJ	O
	duvida	NOUN	O
	a	DET	O
	camera	NOUN	O
	mais	ADV	O
	vendida	VERB	O
	no	ADP	O
	brasil	PROPN	O
	pela	ADP	O
	sua	DET	O
	qualidade	NOUN	O
	e	CCONJ	O
	facilidade	NOUN	B-asp
	na	ADP	O
	sua	DET	O
	operação)não	ADV	O
	tem	VERB	O
	história	NOUN	O
	...	PUNCT	O
Sentence: 186	já	ADV	O
	pensou	VERB	O
	no	PRON	O
	que	PRON	O
	você	PRON	O
	velhinho(a	VERB	O
	)	PUNCT	O
	sentado	VERB	O
	com	ADP	O
	seu	DET	O
	neto(a	NOUN	O
	)	PUNCT	O
	mostrando	VERB	O
	seu	DET	O
	album	NOUN	O
	digital	ADJ	O
	de	ADP	O
	fotos	NOUN	O
	?	PUNCT	O
Sentence: 187	então	ADV	O
	que	SCONJ	O
	você	PRON	O
	tá	AUX	O
	esperando	VERB	O
	?	PUNCT	O
	....	PUNCT	O
	;	PUNCT	O
Sentence: 188	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	é	AUX	O
	muito	ADV	O
	fácil	ADJ	B-asp
	de	SCONJ	I-asp
	operar	VERB	I-asp
	...	PUNCT	O
Sentence: 189	e	CCONJ	O
	a	DET	O
	resolução	NOUN	B-asp
	é	AUX	O
	uma	NUM	O
	das	ADP	O
	melhores	NOUN	O
	existentes	ADJ	O
	no	ADP	O
	mercado	NOUN	O
	mundial	ADJ	O
	.	PUNCT	O
Sentence: 190	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Nenhum	DET	O
	.	PUNCT	O
Sentence: 191	Muito	ADV	O
	bom	ADJ	O
	produto	NOUN	B-asp
	em	ADP	O
	seu	DET	O
	aspecto	NOUN	O
	de	ADP	O
	leveza	NOUN	B-asp
	e	CCONJ	O
	qualidade	NOUN	O
	além	ADV	O
	de	ADP	O
	ter	VERB	O
	a	DET	O
	marca	NOUN	B-asp
	OLYMPUS	PROPN	O
	,	PUNCT	O
	que	PRON	O
	indica	VERB	O
	um	DET	O
	baixo	ADJ	O
	custo	NOUN	B-asp
	e	CCONJ	O
	uma	DET	O
	ótima	ADJ	O
	qualidade	NOUN	O
	.	PUNCT	O
Sentence: 192	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Produto	PROPN	O
	de	ADP	O
	ótima	ADJ	O
	qualidade	NOUN	O
	com	ADP	O
	seu	DET	O
	zoom	NOUN	B-asp
	ótico	ADJ	O
	de	ADP	O
	3x	NOUN	O
	,	PUNCT	O
	aproxima	VERB	O
	a	DET	O
	imagem	NOUN	O
	sem	SCONJ	O
	perder	VERB	O
	a	DET	O
	qualidade	NOUN	O
	,	PUNCT	O
	tem	VERB	O
	também	ADV	O
	o	DET	O
	visor	NOUN	B-asp
	de	ADP	O
	2,5	NUM	O
	"	PUNCT	O
	que	PRON	O
	não	ADV	O
	faz	VERB	O
	perder	VERB	O
	nenhum	DET	O
	detalhe	NOUN	O
	da	ADP	O
	foto	NOUN	O
	.	PUNCT	O
Sentence: 193	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Memória	NOUN	O
	interna	ADJ	O
	de	ADP	O
	apenas	ADV	O
	10	NUM	O
	Megas	NOUN	O
	,	PUNCT	O
	não	ADV	O
	vem	VERB	O
	com	ADP	O
	cartão	NOUN	O
	XD	PROPN	O
	,	PUNCT	O
	o	DET	O
	som	NOUN	B-asp
	poderia	VERB	O
	ter	VERB	O
	uma	DET	O
	qualidade	NOUN	O
	melhor	ADJ	O
	.	PUNCT	O
Sentence: 194	Há	VERB	O
	muitos	DET	O
	momentos	NOUN	O
	marcantes	ADJ	O
	em	ADP	O
	nossa	DET	O
	vida	NOUN	O
	,	PUNCT	O
	mas	CCONJ	O
	muitos	PRON	O
	deixam	VERB	O
	de	SCONJ	O
	ser	AUX	O
	marcantes	ADJ	O
	e	CCONJ	O
	ficam	VERB	O
	esquecidos	ADJ	O
	.	PUNCT	O
Sentence: 195	Momentos	NOUN	O
	que	PRON	O
	poderiam	VERB	O
	ser	AUX	O
	lembrados	VERB	O
	em	ADP	O
	forma	NOUN	O
	de	ADP	O
	foto	NOUN	O
	caem	VERB	O
	no	ADP	O
	esquecimento	NOUN	O
	.	PUNCT	O
Sentence: 196	Uma	DET	O
	forma	NOUN	O
	de	ADP	O
	armazenamento	NOUN	O
	como	ADP	O
	esse	PRON	O
	não	ADV	O
	pode	VERB	O
	ser	AUX	O
	deixado	VERB	O
	para	ADP	O
	trás	ADV	O
	.	PUNCT	O
Sentence: 197	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	-	PUNCT	O
	Altíssima	ADJ	O
	qualidade	NOUN	O
	.	PUNCT	O
	-	PUNCT	O
Sentence: 198	Fácil	PROPN	O
	de	SCONJ	O
	usar	VERB	O
	.	PUNCT	O
	-	PUNCT	O
Sentence: 199	Compacta	PROPN	O
	.	PUNCT	O
Sentence: 200	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	-	PUNCT	O
	Alto	PROPN	O
	preço	NOUN	B-asp
	.	PUNCT	O
Sentence: 201	Otima	ADJ	O
	para	SCONJ	O
	quem	PRON	O
	esta	PRON	O
	começando	VERB	O
	no	ADP	O
	mundo	NOUN	O
	da	ADP	O
	fotografia	NOUN	B-asp
	,	PUNCT	O
	pois	SCONJ	O
	ela	PRON	O
	é	AUX	O
	de	ADP	O
	facil	ADJ	B-asp
	manuseio	NOUN	I-asp
	.	PUNCT	O
Sentence: 202	A	DET	O
